upbeat_blackwell;158.92%;2.33%;182.9MiB / 7.667GiB;959kB / 73.8kB;18MB / 98.3kB;764ded49cba85b ;02:39:50
upbeat_blackwell;61.77%;2.79%;218.7MiB / 7.667GiB;1.27MB / 196kB;18MB / 98.3kB;894ded49cba85b ;02:39:52
upbeat_blackwell;180.04%;2.52%;197.7MiB / 7.667GiB;2MB / 333kB;18MB / 98.3kB;844ded49cba85b ;02:39:54
upbeat_blackwell;41.77%;2.77%;217.6MiB / 7.667GiB;2.3MB / 446kB;18.1MB / 17MB;894ded49cba85b ;02:39:56
upbeat_blackwell;78.74%;2.68%;210.3MiB / 7.667GiB;2.43MB / 543kB;18.1MB / 17MB;894ded49cba85b ;02:39:58
upbeat_blackwell;171.41%;2.65%;208MiB / 7.667GiB;2.59MB / 599kB;18.1MB / 17MB;1044ded49cba85b ;02:40:00
upbeat_blackwell;181.04%;2.54%;199.1MiB / 7.667GiB;3.45MB / 771kB;18.1MB / 17MB;894ded49cba85b ;02:40:02
upbeat_blackwell;126.40%;2.93%;230MiB / 7.667GiB;3.69MB / 972kB;18.1MB / 17MB;894ded49cba85b ;02:40:04
upbeat_blackwell;136.07%;2.52%;198.1MiB / 7.667GiB;3.88MB / 993kB;18.1MB / 17MB;764ded49cba85b ;02:40:06
upbeat_blackwell;165.54%;3.04%;238.9MiB / 7.667GiB;4.52MB / 1.24MB;18.1MB / 17MB;764ded49cba85b ;02:40:08
upbeat_blackwell;191.45%;2.60%;204.4MiB / 7.667GiB;5.12MB / 1.4MB;18.1MB / 17MB;884ded49cba85b ;02:40:10
upbeat_blackwell;95.84%;2.14%;168.1MiB / 7.667GiB;5.3MB / 1.58MB;18.1MB / 17MB;944ded49cba85b ;02:40:12
upbeat_blackwell;166.55%;2.93%;230MiB / 7.667GiB;5.78MB / 1.75MB;18.1MB / 17MB;814ded49cba85b ;02:40:14
upbeat_blackwell;163.41%;3.45%;270.5MiB / 7.667GiB;6.23MB / 1.94MB;18.1MB / 17MB;884ded49cba85b ;02:40:16
upbeat_blackwell;124.34%;3.98%;312.8MiB / 7.667GiB;6.54MB / 2.16MB;18.1MB / 17MB;1014ded49cba85b ;02:40:18
upbeat_blackwell;153.27%;2.84%;223.2MiB / 7.667GiB;6.79MB / 2.3MB;18.1MB / 17MB;764ded49cba85b ;02:40:20
upbeat_blackwell;164.52%;3.73%;292.6MiB / 7.667GiB;7.69MB / 2.54MB;18.1MB / 17MB;834ded49cba85b ;02:40:22
upbeat_blackwell;196.94%;4.36%;342.2MiB / 7.667GiB;8.08MB / 2.7MB;18.1MB / 17MB;924ded49cba85b ;02:40:24
upbeat_blackwell;160.58%;3.03%;237.7MiB / 7.667GiB;8.46MB / 2.96MB;18.1MB / 17MB;734ded49cba85b ;02:40:26
upbeat_blackwell;142.02%;3.79%;297.6MiB / 7.667GiB;8.86MB / 3.21MB;18.1MB / 17MB;964ded49cba85b ;02:40:28
upbeat_blackwell;170.01%;3.60%;282.6MiB / 7.667GiB;9.06MB / 3.38MB;18.1MB / 17MB;914ded49cba85b ;02:40:30
upbeat_blackwell;138.35%;3.12%;244.9MiB / 7.667GiB;9.13MB / 3.51MB;18.1MB / 17MB;1034ded49cba85b ;02:40:32
upbeat_blackwell;176.37%;3.26%;256.2MiB / 7.667GiB;9.33MB / 3.71MB;18.1MB / 17MB;864ded49cba85b ;02:40:34
upbeat_blackwell;188.19%;3.49%;274.3MiB / 7.667GiB;9.41MB / 3.83MB;18.1MB / 17MB;904ded49cba85b ;02:40:36
upbeat_blackwell;124.15%;3.74%;293.4MiB / 7.667GiB;9.5MB / 4.1MB;18.1MB / 17MB;894ded49cba85b ;02:40:38
upbeat_blackwell;200.37%;2.73%;214.5MiB / 7.667GiB;9.62MB / 4.32MB;18.1MB / 17MB;734ded49cba85b ;02:40:40
upbeat_blackwell;136.56%;3.48%;273.5MiB / 7.667GiB;9.69MB / 4.52MB;18.1MB / 17MB;884ded49cba85b ;02:40:42
upbeat_blackwell;170.94%;4.27%;335.2MiB / 7.667GiB;9.83MB / 4.76MB;18.1MB / 17MB;884ded49cba85b ;02:40:44
upbeat_blackwell;178.55%;3.40%;266.9MiB / 7.667GiB;9.94MB / 4.95MB;18.1MB / 17MB;764ded49cba85b ;02:40:46
upbeat_blackwell;191.01%;4.18%;328.5MiB / 7.667GiB;10.1MB / 5.23MB;18.1MB / 17MB;944ded49cba85b ;02:40:48
upbeat_blackwell;211.14%;5.17%;405.8MiB / 7.667GiB;10.2MB / 5.5MB;18.1MB / 17MB;1124ded49cba85b ;02:40:50
upbeat_blackwell;139.25%;3.54%;277.7MiB / 7.667GiB;10.2MB / 5.77MB;18.1MB / 17MB;934ded49cba85b ;02:40:52
upbeat_blackwell;143.03%;4.81%;378MiB / 7.667GiB;10.4MB / 6.04MB;18.1MB / 17MB;1334ded49cba85b ;02:40:54
upbeat_blackwell;175.34%;3.43%;269.4MiB / 7.667GiB;10.5MB / 6.24MB;18.1MB / 17MB;864ded49cba85b ;02:40:56
upbeat_blackwell;173.78%;2.99%;234.7MiB / 7.667GiB;10.6MB / 6.34MB;18.1MB / 17MB;724ded49cba85b ;02:40:58
upbeat_blackwell;185.48%;3.46%;271.3MiB / 7.667GiB;10.7MB / 6.56MB;18.1MB / 17MB;724ded49cba85b ;02:41:00
upbeat_blackwell;159.22%;3.38%;265.5MiB / 7.667GiB;10.8MB / 6.7MB;18.1MB / 17MB;774ded49cba85b ;02:41:02
